Date,Close,High,Low,Open,Volume
2024-08-13,1662.0577392578125,1682.6404976387141,1641.4749808769106,1672.3491184482632,57590400.0
2024-08-14,1656.9122314453125,1667.2036117648488,1646.6208511257764,1662.0579216050808,32403100.0
2024-08-15,1651.766357421875,1656.9120470088592,1631.183599073939,1656.9120470088592,35270300.0
2024-08-16,1687.7861328125,1698.077511671113,1662.057685665968,1662.057685665968,75452400.0
2024-08-19,1687.7861328125,1698.077511671113,1667.2033750952744,1682.6404433831935,27875100.0
2024-08-20,1682.6405029296875,1692.9318821524992,1667.2034340954704,1687.7861925410934,28237200.0
2024-08-21,1677.4949951171875,1698.077755793472,1667.2036147790454,1687.7863754553298,40796800.0
2024-08-22,1728.9517822265625,1744.3888517107282,1646.6207449776784,1667.2035042898995,113355100.0
2024-08-23,1785.55419921875,1790.6998885536743,1734.0973058695065,1734.0973058695065,118011400.0
2024-08-26,1795.8458251953125,1800.991515238852,1764.9716849340748,1795.8458251953123,50557000.0
2024-08-27,1811.2828369140625,1837.0112863020463,1780.4086976484818,1806.1371470364656,66094200.0
2024-08-28,1816.428466796875,1831.8655359197944,1800.9913976739554,1826.7198462121546,50932800.0
2024-08-29,1811.2828369140625,1847.30266605724,1800.991457158869,1821.574216669256,63218700.0
2024-08-30,1831.8656005859375,1847.3026702537966,1806.1371511395057,1821.5742208073648,95767700.0
2024-09-02,1857.593994140625,1878.1767530784712,1837.0112352027786,1847.3026146717018,96348100.0
2024-09-03,1852.4483642578125,1867.8854339599611,1831.865604654948,1857.5940541585287,45068100.0
